"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Malta","MLT","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","250728796.288378","264578484.770195","295106628.339343","345616105.882558","376081124.273469","474618321.462361","527936988.791275","625563170.67121","793673401.641079","1001288846.84016","1250198601.09268","1243509393.61947","1234474404.03152","1165729706.8704","1101807023.04918","1117797439.14234","1435038441.11922","1751293460.68921","2019503068.03393","2118655676.67649","2547328747.50761","2750216746.88426","3021942758.83978","2709193538.42526","2998505428.14593","3709360097.081","3822489745.55641","3787070703.92488","4010092090.88186","4111891844.77116","4036809864.64044","4070867153.47963","4455127397.86786","5418315225.49353","6104141501.07928","6393234964.93061","6749838861.63176","7908412373.84313","9135419489.50818","8734745632.03365","9097044182.15877","9789361705.08927","9609532105.58909","10796782633.5257","11888032861.804","11340795032.9304","12025782885.2772","14161366732.7153","16153779511.1559","16337793530.7788","16409900599.1964","19723563354.6779","19239187083.5194","22210718401.0207","24322006607.9295",
"Myanmar","MMR","GDP (current US$)","NY.GDP.MKTP.CD","545098447.640862","605581577.287066","634528872.02036","598998418.724583","411419905.846621","367053117.224523","293103478.548483","420359035.897436","559956130.283622","571854214.589142","563555630.769545","587448405.488773","662213082.741535","719754655.358964","1225589878.06809","1061107353.67232","1204699849.12592","873579931.929901","935408774.951918","952265043.438383","1038225167.05882","1111000765.28987","1481165467.83214","1381573615.2513","1304063253.04136","1478908173.26796","1582873750.32068","1562448076.65689","1541088312.25453","2013448228.72975","2115193513.29556","2069832686.98061","2411552288.76212","3163020034.63637","4432257173.6492","5289174942.53404","6123556716.81329","4722288495.66085","6459461639.30243","8486832800.88498","8905066163.58643","6477790688.22844","6777632512.0781","10467109977.6717","10567354056.4049","11986972418.5103","14502553709.8303","20182477480.5512","31862554101.9378","36906181380.8127","49540813342.4834","59977326085.9908","59937796648.2158","60269732854.827","65531374199.6663","59607290407.6191","63298361996.2153","66053040483.0016","67860515989.517","75065106227.6892","79006113643.1906","66345291160.1683","62253049891.6449","66757619000","74079772652.4286",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","GDP (current US$)","NY.GDP.MKTP.CD","21951472905.7657","22897686861.8635","23311084904.7026","25680699750.2423","28686249644.3061","31805270075.2286","33969222899.0777","37310104873.7507","41897056400.5605","46594338113.9946","52340685827.5378","59203404913.3143","67256893586.3602","82948300158.0386","127536402529.714","146512034375.339","180747740964.069","208782139666.99","224123730455.513","278630477033.729","338338373850.259","330377717262.535","369223568200.684","404172364784.857","422201894049.538","453639097759.679","487666576858.255","426964720173.31","414053622106.061","415824495351.479","561877076910.396","380581307725.52","390454378977.414","344284389246.472","361933969697.242","403354671309.908","446894233170.296","465770068822.607","475820335108.663","515243741248.525","577555414243.714","580413513039.273","564911705200.721","624719536901.38","739740964065.983","857124990348.688","996469245696.414","1209996477301.61","1466149480561.82","1418668447671.06","1626058953367.17","1906060807193.25","2052891275800.27","1930423514701.66","1919784977902.57","1780659355969.17","1829549360447.27","1857189378336.06","1864852275838.18","1819885021237.61","1649213376516.37","1915797738870.79","2132297995335.66","2039526572152.72","2153572215659.73",
"Montenegro","MNE","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","838288806.001293","854261160.714286","828950327.353261","984293043.811565","1159869245.92513","1284685050.52413","1707710053.14938","2073234417.68066","2257174480.78597","2721903148.91482","3680711743.77224","4545674527.61096","4159330369.5471","4142983843.4912","4544428421.49513","4087526241.81268","4465772400.37453","4593853290.963","4054730077.57718","4376930578.32395","4856599480.79882","5506942238.35668","5542054181.12616","4769996866.00758","5861427505.12493","6229801580.79157","7530593375.22034","8069536125.80285",
"Mongolia","MNG","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","2101394100","2310099100","2552401933.33333","2725736633.33333","2098734600","2186505475","2896178866.66667","3020611600","3204461566.66667","3576966800","2560785660","2379018326.31579","1317611863.84977","768401634.154573","925817092.217484","1452165005.2384","1345719472.35883","1180934202.83801","1124440204.84738","1057408588.68269","1136896123.61298","1267997934.3125","1396555719.97409","1595297355.78349","1992066808.09598","2523471601.10421","3414055661.61598","4234999703.90059","5623216608.04288","4583850367.88972","7189481998.90094","10409797377.8571","12292770631.565","12582122604.2577","12226514668.0622","11619892590.6941","11181350649.3573","11480847740.736","13178094720.4986","14206359017.5143","13312981429.0891","15286441737.6686","17146471713.748","20325121393.9074","23586055802.4517",
"Northern Mariana Islands","MNP","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1284000000","1239000000","1210000000","1061000000","990000000","938000000","939000000","795000000","799000000","729000000","746000000","772000000","832000000","910000000","1230000000","1560000000","1301000000","1179000000","866000000","914000000","1096000000","","",
"Mozambique","MOZ","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3854856434.58062","2798696511.18156","2883161897.42651","2958108170.32061","3061646173.73938","4030146134.5706","4873663774.93019","5551118148.73836","6285219691.22462","5930685214.61595","5650154067.10346","5950769426.60213","6583526860.58062","7937255565.35765","8868504899.94673","9509835536.93373","10811456005.9405","12920340964.6544","12263894790.0125","11411894723.864","14619279988.716","16688114144.0745","17198073057.1981","17978246586.0662","16208985769.615","12069051237.1711","13264640645.7768","15017358952.8452","15512759046.672","14235420174.1884","16168055475.4449","18883528581.3734","20954220983.5473","22416650343.4786",
"Mauritania","MRT","GDP (current US$)","NY.GDP.MKTP.CD","","159213430.204754","164271557.513473","168186297.281077","224495743.865038","255340474.997828","266533605.185831","282615310.216284","311395937.322956","295062308.474696","309405315.98667","335568907.051937","391669449.290746","493237876.273031","613010552.500776","703377837.452223","775045516.827791","799030017.057464","804629876.848091","951900945.252492","1047925105.54497","1105494681.63193","1108776652.78389","1165171263.34593","1074373230.36274","1009723326.32808","1186628778.4874","1344664724.68991","1414951290.06682","1450647019.18099","1506914407.82047","2133692696.74857","2164298425.48412","1847353211.3475","1944876755.00708","2091726101.43014","2132087009.28942","2071996564.05296","2032347664.94993","1985922775.53351","1779520886.47015","1746063557.61355","1777057481.26043","2051147606.73687","2362501023.24249","2936019525.60241","3919577285.92703","4346212355.02975","5206437193.80413","4714595547.75102","5628878797.98257","6764627745.9033","6728208836.22143","7223071097.08417","6592537781.81518","6166863896.68677","6398747592.13185","6800135898.28827","7473550557.07378","7894764885.82312","8260752385.23089","9222536364.01272","9557966698.25369","10651709314.1644","10766731873.5407",
"Mauritius","MUS","GDP (current US$)","NY.GDP.MKTP.CD","162089563.829564","191757729.477729","197738207.858208","253839557.949558","218914569.184569","230024160.524161","227534083.454083","238439290.867222","206576630.576631","221553612.873613","224125805.005805","251437337.841491","318664899.637091","404285775.079719","669894029.624369","673311287.073382","713510051.522669","834722972.199873","1029040323.36704","1227446632.17561","1147027924.10804","1157769443.59463","1092923635.57767","1104956573.09802","1054564759.05328","1090611324.6814","1482601552.40192","1906174437.96762","2163252449.13108","2211312823.20576","2689212760.18576","2895354736.18332","3267677814.23984","3307302125.87528","3606050873.0139","4094741652.30048","4481489761.54368","4243755307.55239","4225813976.36359","4402193195.46945","4726108622.47661","4675755867.17657","4906494249.38255","5894873919.74797","6667418752.07307","6576108447.47531","7028810680.89077","8150150209.22501","9990356673.73497","9128843109.15588","10003670690.3497","11518413429.9684","11668696396.7887","12292974141.4044","13074129952.0532","12007291045.6489","12594155464.4136","13713506130.6081","14735695930.9727","14436346979.6355","11408106446.3144","11484348857.8529","12907767789.5967","14101195732.6741","14952555414.8553",
"Malawi","MWI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","1801156774.56852","1801193909.52073","1717379494.63245","1780148049.43635","1758028656.12928","1646442272.89094","1722586299.409","1721711808.48111","2008189508.37875","2314205129.58032","2737087861.62245","3206783830.41779","2618837835.02508","3013392657.99911","1719864761.30628","2033701497.97085","3319573749.6119","3875785863.38323","2547609590.06984","2584478924.06081","2537307580.32808","2498008664.6691","5087328437.8737","4669789300.35662","5058726350.48896","5320409651.47544","5818279739.14354","6451210219.11683","7743617352.21427","9009887946.82039","10128323010.6049","11648142958.3651","8773203178.16512","8031571927.62055","8801326169.14547","9219474379.31534","7909868618.46366","8943543793.5839","9879231591.52434","11051865579.8121","11769313597.8545","12378129750.9872","12429060150.742","12712150082.0792","11008925322.5134",
"Malaysia","MYS","GDP (current US$)","NY.GDP.MKTP.CD","1916229477.13657","1901856122.72231","2001489602.18475","2510110348.16184","2674423922.48842","2956337669.29525","3143517943.82632","3188924677.08953","3330371551.21161","3664552041.34299","3864145667.41365","4244395955.78358","5043347250.41815","7662902677.9027","9496204301.74981","9298800799.46702","11050234598.6249","13139488632.5546","16358079862.1096","21213264962.0141","24488224677.2105","25004285791.7865","26804493635.3297","30347442110.9316","33942897422.0465","31199633352.9598","27734111399.7525","32181210157.9671","35272109220.1988","38847965292.9185","44024585239.6137","49143148094.2683","59167550162.956","66894966968.9736","74478356957.7808","88705342902.7113","100855393910.486","100005323301.867","72167498980.8398","79148421052.6316","93789736842.1053","92783947368.4211","100845526315.789","110202368421.053","124749473684.211","143534405818.501","162692258307.056","193549569477.733","230811614370.384","202257453036.641","255017638455.59","297951668674.835","314443047642.111","323276235524.415","338066095097.254","301355266964.947","301256033870.334","319109094160.343","358788845712.53","365177721021.516","337456163961.211","373784823672.946","407605841348.235","399705137434.074","421972102253.57",
"North America","NAC","GDP (current US$)","NY.GDP.MKTP.CD","583026644046.276","603755471180.323","647146555462.323","683603820946.27","735227454522.867","798251191315.629","875449459015.515","926728878447.81","1013837933810","1098041044821.58","1161681557632.31","1264667554743.51","1392809248873.62","1557409843565.64","1706504788139.06","1859668757176.56","2081069912576.07","2294598176304.65","2571444342386.25","2871741324295.71","3132696865996.05","3515026742787.86","3659222307440.61","3976793677182.73","4395317100091.54","4706204512481.65","4959811337023.72","5289645738278.71","5747233127658.55","6210293493275.24","6560811991360.99","6772291612315.62","7116394258318.85","7439432921639.4","7869047506907.26","8247740840061.21","8706425384132.75","9235471826855.55","9699947748000","10312908629271.1","10999205634931.6","11324591275355.4","11693694562098","12356177171634.8","13248370941278.2","14217173734778.7","15140991809591","15949815407783.3","16329831690721.7","15859348142157.3","16672948893486.3","17399371321174.5","18088714669521.6","18733746177835","19420301866439.9","19858182357217.1","20339807652907.4","21268509960244.1","22389071169783","23291130648672.5","23016677094000.2","25710839785423.2","28205178461134.3","29902627912064.3","31435123430970.3",
"Namibia","NAM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","2421990338.12083","2249908578.03115","2118710248.32937","2297400687.55049","1951260037.94542","1608237350.44365","1809048527.11034","2300068216.96898","2495094746.44024","2535135797.50766","2789921853.53112","2996869281.48364","3429521699.4026","3251188833.14533","3666503529.62911","3978514206.31168","3989163196.56767","4154989950.00393","3873109865.55683","3868551730.39163","3922232164.83175","3557341215.15159","3349169826.38896","4926439383.51425","6609205994.77406","7248374837.72056","8001779551.06323","8839536475.99963","8607431497.49471","8938847189.07592","11431412421.1316","12523359440.5499","13042053591.6857","12043307277.1235","12435430969.6301","11335161083.5061","10722018732.0936","12895153370.9132","13682019076.4022","12541928303.48","10583748541.5258","12402486183.6396","12569449123.3661","12408271447.8691","13372354268.5446",
